adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/jFK8BOPL6ZeWyjMVWX8ajsTTinp.jpg,"[16, 18, 14, 10749]",568160,ja,天気の子,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",44.891,/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,2019-06-19,Weathering with You,False,7.991,2075
False,/dcvbs8z0GEXslC1kCT77x19XDeR.jpg,"[10402, 18]",424694,en,Bohemian Rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",53.71,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,2018-10-24,Bohemian Rhapsody,False,7.99,16272
False,/itcAHIwxKvSkFEVUsqSpOEIRwZy.jpg,"[28, 80, 53]",414419,en,Kill Bill: The Whole Bloody Affair,"An assassin is shot and almost killed by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.  Kill Bill: The Whole Bloody Affair is a complete edit of the two-part martial arts action films Kill Bill: Vol. 1 and Kill Bill: Vol. 2. The film was originally scheduled to be released as one part. However, due to the film's over 4 hour running time, it was split into two parts.",25.831,/nxbv9TPXrIpRKB5xQh6atWXAkPM.jpg,2011-03-27,Kill Bill: The Whole Bloody Affair,False,7.991,937
False,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,"[16, 18, 12, 14]",916224,ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",85.951,/oNbCAM3UVJamxRFd5hUt686aqb2.jpg,2022-11-11,Suzume,False,7.989,977
False,/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg,"[28, 53]",615457,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",87.035,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,2021-03-18,Nobody,False,7.987,6540
False,/cIVB7BepeWUXqFF787uL3A7lOJb.jpg,"[10402, 18]",12104,en,Pink Floyd: The Wall,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,16.063,/aElHyIdF5jmctFGhlhhaPFsbBJC.jpg,1982-07-14,Pink Floyd: The Wall,False,7.987,1409
False,/t9T6jKk2TqDqzpWTCMSeMNjYcX7.jpg,"[18, 35, 10749]",18438,ko,김씨 표류기,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River - only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",16.06,/gGzovvmOEyNVUu4WEHtw9wfDsqI.jpg,2009-05-14,Castaway on the Moon,False,7.986,633
False,/gLA1cUHcGGDO8pXYxhSljLId5wq.jpg,"[28, 12, 18]",9764,ru,Дерсу Узала,"A military explorer meets and befriends a Goldi man in Russia’s unmapped forests. A deep and abiding bond evolves between the two men, one civilized in the usual sense, the other at home in the glacial Siberian woods.",14.731,/bIOrDQ3Gg68k3qJAnRU7nIZr0BW.jpg,1975-08-02,Dersu Uzala,False,8.0,485
False,/9yepEBnQNcKzWWyHdUiX8Mnqc6U.jpg,[18],19426,it,Le notti di Cabiria,"Rome, 1957. A woman, Cabiria, is robbed and left to drown by her boyfriend, Giorgio. Rescued, she resumes her life and tries her best to find happiness in a cynical world. Even when she thinks her struggles are over and she has found happiness and contentment, things may not be what they seem.",12.967,/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg,1957-10-03,Nights of Cabiria,False,8.0,706
False,/dTL3unDQ9J3opvmjeSNC8MPUk5V.jpg,[18],2517,ja,誰も知らない,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",15.704,/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg,2004-08-07,Nobody Knows,False,7.984,464
False,/OR8oloCZ3klJtB7Y0i8pSqWw5a.jpg,"[9648, 53, 12]",213,en,North by Northwest,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",28.811,/i3g0KIoXYx5RvyVaraYx9n2LCli.jpg,1959-07-08,North by Northwest,False,7.984,3858
False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"[878, 12, 28]",447365,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",264.525,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03,Guardians of the Galaxy Vol. 3,False,7.982,5915
False,/dx3c5kdZUNDZujNv2XvHrqR3kMN.jpg,"[28, 12, 18, 36, 10752]",11658,ko,태극기 휘날리며,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",16.661,/vyG8qpimh3XSlxc6OmPq8LJRJl.jpg,2004-02-05,Tae Guk Gi: The Brotherhood of War,False,7.982,614
False,/1TPzecXAb5uCqmscA6WaQqKMmvV.jpg,[35],554596,es,No Manches Frida 2,"When seemingly reformed ex-con Zequi is about to marry the love of his life, the lovably nerdy Lucy, wedding day jitters turn into a full-blown fiasco and Lucy calls it off. Meanwhile, the school finds itself in deep trouble and the gang heads to the water to compete in the tournament of their lives. Once they're all seaside, Lucy runs into her high school sweetheart Mario, coach of the opposing squad and Zequi finds himself a rival in more than one competition. Now he has to pull out all the stops to wrangle in his rowdy kids, win Lucy back, and in case that wasn't enough, save the school from shutting down by leading Frida High to victory.",63.62,/rG7rDoTe1ZEa936eonDCkV76nkx.jpg,2019-03-15,No Manches Frida 2,False,7.978,826
False,/eSZZiDs6Y6dIt5BFNi1Sg3vvSVS.jpg,"[18, 36]",1396,ru,Зеркало,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",19.394,/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,1975-03-07,Mirror,False,7.978,874
False,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,"[18, 80]",640,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",70.035,/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,2002-12-16,Catch Me If You Can,False,7.976,14856
False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,"[28, 12, 878]",634649,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",253.47,/5weKu49pzJCt06OPpjvT80efnQj.jpg,2021-12-15,Spider-Man: No Way Home,False,7.975,18998
False,/wb1hz8m3snCBN1wdF3SZxrdKgRH.jpg,"[53, 9648, 80]",488623,ko,기억의 밤,"Seoul, South Korea, 1997. When the young but extremely anxious student Jin-seok, his parents and his successful older brother Yoo-seok move to a new home, mysterious and frightening events begin to happen around them, unexplained events that threaten to ruin their seemingly happy lives. Unable to understand what is happening, Jin-seok wonders if he is losing his mind.",28.445,/cBgj41y1RvmW1zJCEX0uNWL0UjW.jpg,2017-11-29,Forgotten,False,7.973,967
False,/cSbBSHHiy849SUhyTW6FX4Dbj43.jpg,"[18, 10749]",19542,en,The Red Shoes,"In this classic drama, Vicky Page is an aspiring ballerina torn between her dedication to dance and her desire to love. While her imperious instructor, Boris Lermontov, urges to her to forget anything but ballet, Vicky begins to fall for the charming young composer Julian Craster. Eventually Vicky, under great emotional stress, must choose to pursue either her art or her romance, a decision that carries serious consequences.",13.258,/5NuMQd17KZx0lCxedJoIuFnt7li.jpg,1948-09-06,The Red Shoes,False,7.973,592
False,/lxD5ak7BOoinRNehOCA85CQ8ubr.jpg,"[16, 12, 10751, 35]",862,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",123.993,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,1995-10-30,Toy Story,False,7.971,17599
False,/xtj3EhrFHMrZCLTWH6LarEXAG8r.jpg,"[16, 10751, 18]",574074,en,Kitbull,"An unlikely connection sparks between two creatures: a fiercely independent stray kitten and a pit bull. Together, they experience friendship for the first time.",88.103,/mwKO3cZbxipgd9QAPboJVTDLPiN.jpg,2019-01-18,Kitbull,False,7.97,345
False,/keSpEdNRKB1MW3zLcpz2AxPWVBJ.jpg,"[28, 12, 16, 18, 10751, 14]",315465,ja,バケモノの子,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",20.679,/kzKJxfIdZ70nsPfKyq7hlYlJwSx.jpg,2015-07-11,The Boy and the Beast,False,7.97,1395
False,/z6OZ2Q4FYELeGoBj9tVDWCvevkj.jpg,"[12, 14, 16, 28, 10751, 10749]",10515,ja,天空の城ラピュタ,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,45.602,/41XxSsJc5OrulP0m7TrrUeO2hoz.jpg,1986-08-02,Castle in the Sky,False,7.97,3908
False,/cdbjlFEW1slS3QHMQ2e1g6zgw7N.jpg,"[18, 80]",627,en,Trainspotting,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",33.568,/y0HmDV0bZDTtXWHqqYYbT9XoshB.jpg,1996-02-23,Trainspotting,False,8.0,9228
False,/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg,"[18, 10749]",76,en,Before Sunrise,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",32.952,/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,1995-01-27,Before Sunrise,False,7.969,3869
False,/lVy5Zqcty2NfemqKYbVJfdg44rK.jpg,"[28, 80]",24,en,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",62.494,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,2003-10-10,Kill Bill: Vol. 1,False,7.969,16615
False,/sj5R5SGor3YMFBuabMj8gPbyBmh.jpg,"[12, 18, 37]",3090,en,The Treasure of the Sierra Madre,"Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster.",23.923,/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,1948-01-15,The Treasure of the Sierra Madre,False,7.968,1111
False,/iB1tCWl4MKl6OO1kMBD5LxM5BmJ.jpg,"[14, 18, 9648]",14696,ja,雨月物語,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",16.23,/7Kk1ZsrAul2Lg7Pe45XOcUf2ARQ.jpg,1953-03-26,Ugetsu,False,7.963,521
False,/sjM53bnHHdVP3FmJCkP1K1BKRpA.jpg,[35],160885,it,Tel chi el telùn,A comedy show.,4.877,/xzwvX79gzo6CuKE6VZCaPzp1ljg.jpg,1999-05-12,Tel chi el telùn,False,7.962,313
False,/xhm7SfFI5ApWoqFVNnEnYxbIxJT.jpg,[35],38286,it,Tre uomini e una gamba,"Friends Aldo, Giovanni, and Giacomo travel from north to south for Giacomo's wedding, carrying a precious item: the father of the bride, a tyrannical rich man who is both their boss and father-in-law (also Aldo and Giovanni married his daughters), has entrusted them with a wooden leg, the work of a famous artist.",8.035,/2iVqgn6vnxDYqbRh7u15Q4XgG2M.jpg,1997-12-27,Three Men and a Leg,False,7.961,1997
False,/81LX4wktTXWEXjLNlkHTmJm7tRu.jpg,"[53, 80, 18]",1580,en,Rope,"Two men murder a man in cold blood for the thrill and invite his parents over for a celebration to prove they have committed the perfect crime, but they also have to deal with their former schoolmaster, who becomes suspicious.",23.953,/b26XeLSqZpC807rPvAvGgQM2c3c.jpg,1948-03-11,Rope,False,7.961,2494
False,/4gtktI4SGUpiHQlUvXO6zWm5G5P.jpg,"[10752, 18, 36]",15383,fr,L'Armée des ombres,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",14.854,/aqNZWM9bspt8zaDvVRIRiWxRVJ7.jpg,1969-09-10,Army of Shadows,False,8.0,578
False,/ft8WRF2xqEwwGWa59naDUybKTAx.jpg,"[18, 10752, 10749]",770,en,Gone with the Wind,The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.,48.434,/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,1939-12-15,Gone with the Wind,False,7.958,3812
False,/jua8HIE1NaQp55rb4abecsQsSOm.jpg,"[10752, 18, 10749]",426618,en,Where Hands Touch,"Germany, 1944. Leyna, the 15-year old daughter of a white German mother and a black African father, meets Lutz, a compassionate member of the Hitler Youth whose father is a prominent Nazi soldier, and they form an unlikely connection in this quickly changing world.",20.287,/omKzydOrom9kpdfQUE0G9Y9sPl0.jpg,2018-09-14,Where Hands Touch,False,7.956,503
False,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,"[16, 35, 10751, 12]",14160,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",108.284,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,2009-05-28,Up,False,7.955,19346
False,/ljJaDl3RdcNdSuQVa2ScdNZOF1L.jpg,"[18, 10402]",920394,tr,Babamın Kemanı,"Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",19.557,/bwvoSRyXRRqtpvoHYhySQk2U4EM.jpg,2022-01-21,My Father's Violin,False,7.954,318
